variant_id,character_id,character_name,skin_id,skin_name,element_type,weapon_type,rarity,embedding
10000005_200500_雷,10000005,空,200500,初升之星,雷,单手剑,5,i605vDObGL3yHh095tqevdxuWLvIdY88UsRdPQIOyj1reCu9Dd+MPQCw/TzG2A682l9uvDXmcr2oEd69LtFgvLq5iz1aYfu871OWu1dWST1wCZy9Gq2jPWfojL1ICiC9qoFAPYoL1juGj6I9FwKCvT77+jxOVAQ+brbzPL7QDT3h1cA8Dy8+Pcz5UL06iH+93tX1POLTWzy57Qc+gD0uPbUWHb2vk5A9V8KyPOoIBz1gq+U7xoL7PBrdqDxy97i85unDPFS/PrxHOYg9v9orvbe6g72T5Fm94BdEPf+xxb3Kn6k6tno3vkQD4z06uLY9bzmMPUTqIzth3QM9BdujvRQmwz0Dxn89aXJiPWJJdDzDr/w8GkpIPbftPz3N8FA91djGPTjRGjqdogO9yLaJPa4I/jqFv5w7a2KqO5WtID2qoyG9O8oKvPQ417x+TpC7phK1vIL84b23KyO97egIOuKmQr08Vh0+9JRdPNSvIr0cyNK8uyzrO7l61rzYF5K9b2ktPVvxYbz2OKc8IbvSPbyVID1HS/Y97b9DPTFmmDznNHI94fkAPeaMjz2xGIG7eJf+vL0Ugj1YOOm9voEavUKOEb34EyS+rFXSPOMCrr19qIq9+wQUvVuXVz0IVGu98LJJPOh3Nrx2B4q95U+SPQ7Xfb3S8Em9spIqvTcwh71qYWW9FqapPEjxzDu8nCI93E1WvYgd67xfZBC9s4dBPK85ArxNMBY95smCvacYZ726UPO9LRKoPH4cCj7dWIY9jeUePZRalT3Za8y80+SJPULVpzwfVI29PUx2PMteKrzAVNw8ZvaePO/2nb3A6qg94568vJohBb1qcWW9qTEYvMzefb0X4gm9Zq3QPVqy4rx47By8xtq0Pc7kmz2rTKY92WHSva56mb0Yf/08Fq34vOpm2bsG7GE9+3gJvvA2xjzatMA9oqLdPTWboD2TssA9oMm2vWXoTj3GCoM9euihPOsctT2OkdA88UoAvfOzHz1NkKQ9JV+hPLCcID7NV8c9ZqO2vVGDy72hlqU77mmdPWWDr7xP4bK9BweJvfb5nT0lpJy91OozPbEXlb01SPe8jC8rPb9PA75yCJI9EEFoPH28Cb57EqO8HX+YvSD5wT2BlS+7ZjGGveSXA7p3uWE81nsWvVbjPD1tM2Q9sYwRPoOQpryyA/y9493MPDPZrz3kByG8y44YPA68jTwLLQW9/gKgPCYWQL1cfpO94n3rPCt91Ls1cgm97O8bu0JaFL2U4MW9A+idPaREcr1X9/Q93FGUvdm4Hb1mRd+8MtQyO1tugT3eR1a9ctyKPQsSPjydKsy8PbM9vjxWWLzfcXw9Z3JLPf41szzIOsC8LHPKuw==
10000005_200500_风,10000005,空,200500,初升之星,风,单手剑,5,gVUfvAWSJL3jzx49LXKdvcSzJrrkH4w8RnxrPQT8vz3gqRe9EYaaPVpFxjwHoQW5rcOkvM76cr3hbN+90HVrvB8Ahj2W07S8Ybt6u3UbPj3J3pG9TgGoPR2wjb29rTC90WhEPS36/ztUAqc9RNeGvRvIFD347QI+2pO6PN/FHD3tKfk8K39NPXYHUb1KjWm92XD0PKamQTwmlgg+7oAzPbLAGr1gqpE9qdu8PN9n5zzTj987KYDiPCd2zjx5muu8C9cQPfq6UrzKV289ymgYvesTdL2YpWG9pHdEPTs+wb0IbZe64Okyvrjn6T3FVrY9YCmSPQPlsTuh8iU9Xk2kvck6uj2GpIM9FCpmPZb6dDxRTwE9R8xMPR9FJT2s5FM9HADXPWvz9Lqt2ge92neFPdLZ8zrJfFg7XZHUOzA+GT1xIxy9GSBNvDiX3rw5KYq7uMexvJbB3L0Phie9JWTMO5n8K72D8Bo+cCI6PABtDr1oZfO850LPO9dID73qvJ29I6U7Pcosdbw/xcY8DWjCPZu4ID3dA/o9iMs9PZTycjw8A4I9bu+7PPUFlj0yZQq8flbRvDTJhT2Xn9+98rgYvSTuBr097h++H57YPDJ3rL1hA4K9qL8BvarRWT2bqYS9p/qaO86hSbwYmo69P9aIPYIGib07OVa95TA8vT8Bkb1yQmi9IPqyPO1DjzoOAx892Khqvf9c8rx5ZCO9Q3EFPPo4E7wdURg9rYhvvSNdUr1EEOu92ufFPFmKCD5jHX89EYIhPez9jj1LTda8zs+NPaz2pzyVI5K9p3TLPPyui7zfzuM8+HCdPOOtm71ll6g9GqvKvCBoEb09AXK96bgCvKeuhL1EH9C8bNPTPXe3sLxaihi7GWi0PUtaoj0I3q496TrQvVpajb3MWOI8wyD8vODreLuu1349GKMRvtAIwzxlIMY9iBzkPfawnz0aKrQ94SnFvSirTT37P4M9Fz6LPGQixj0zF888L14GvXztGj05Gac9RGp+PFG5ID48Mbs9OR+0vSgixr1wpg47BZyqPWdJtrwfe7q9hFGCvSs8oT0Ycp+9jcc1PeXoj700cs+82TU6PSA4/72yH5k96hoAPJ7uCb6W9868El6RvfI7xT3drCw7QCJ9vfzDdrrUMl08W08avQL0NT34qXE9QVYOPvaG0LxzUu69PiXKPCrGsD1C3J680OoFPCexozzMrQi9FsmAPOLcMr0JU4+9fmEBPXCr87ukqAK9kYC5OilCJb3AP8u9PvqgPeb3Yr00Dvg9V+uVvbULCb2DLeu8jTbNO/Dfjj2TqlK9uzKQPWGaSzzMWcS88qM5viUBXbwE/Ig9bV5JPQK+fjwixdu82HG6uw==
10000005_200501_冰,10000005,空,200501,复地重天,冰,单手剑,5,t7CAPNp4Eb3p4zY98u9IvUaDI71PagA9dmokPQ/FCj4+zkI9SGRTPTrFw7osT3+9jEaWu1ZOTjzWNpy9wWfwPMo8iTuZMPe9pfaRPLg+Dj3IMsm9qjpgPdHj3L2/4la9HyUCvIV8Or0ezww98vaLuwQZgjwHIN89c6sCPeMVvDpeK2q9F95QPZalNr1BsoS73J0qvMjqtDvGVpw9J9UgPGARnTz8o5+7/cPwPNuNbD0dfiU9glb1O4IDUT2dWMm9cAMKPCqnYD0zg5A9YfxvO+R/Xb2vH8m8IGNzPeb7mb2mIWU812YZvrZ4sb3M6Tg9ZRK9uwLS5TvXIYw9D9eavVoMqD3pwCQ98gI1PRjBzDzGmF29FKORPRp2gj1F3y091hGyPeWHDL3HU9695ofbvC7Se736XIM8FOTau68bjbwC3Mg876OpvLrFJr2zNxk9qvGQvHlD5b05fKe7kwpmvd5izL2r1f49/TsAu8om0Dt9zEu9C7izPNuByjvzDs+9nMi/PVz88r2fqXQ8pj+OPVUqJDzB1Vs9aZe5PQJSjzmyt1A9coGdPXsTjj3glEw92ooVPQo6vD3K8mq9/bvBvWXY8Lt2QQC+yFfXPW46bL3nfIs7A/DKu2pysr1cwdS8ahI3vTYXNr2FqPM6/fYXPHyos71n+pe9b85vPEabO723Tzq98yMYvUxkwTwng5O8w2rHujr3i7zp5aK7Q4LxPDhLqbvc+1M9EVPBvH01GT1eWpi9HqgmvftquT2csJw9442MPd07hD25zxA9pt2uPZiNJr0nsq488IvUPZAqH73xTl49SSgbvEUaiLyni/M8wqcyPc86vb3lb6u9eToPPCmHtL3iuLC9Zu8LPQBzi72judg71aCqO9lcjTsSfbc8QTddvXtD5LwKh649IuzjO+0Khb13iaK8Ub3hvYwLFb1WLWI9aduZPTP/njxIoDU9SNvlvR8bZD1qQp49Tza8PSIIjz2t/J68R9GJvdql1Tz+LVU84BabPIH18D3svbw9Fw2yvUyZ5r1y+RW9wymNPNDwkbwHR4+9N52rPbPNrz3tBXg8emjpvFXlrjx6Gqe8r1/6PQ7H3L2CP2Q9rVE9vaG4QL7tg2m8boZevaGkFj72KDs7jRfZvRgjETvxvOO8OWCevfcGXTzEeNI9CVsgPr5gm71mBSS+QHEnPQRRIrsOHy89I5UzPSVXozx6AQG9Sn9jPbdKlLzIkdu8T2GPvD+WEz0xHzm8L8g3vMzxaz15FG+9qJA0PUVehb3LR+49+cNZveBMa7u/VwK9QjJDPKlERr1Af5a95MqLPCB5XDzG33I9kwRUvjIcIbwGf4493qKKPdUVKj3HOZW9LPjbvQ==
10000005_200501_岩,10000005,空,200501,复地重天,岩,单手剑,5,t255PNt+3bx2kS09xkhWvVBO7Lw7StY8vGsEPTYFGD75DEE9nXYUPdBrHrvYJpO9vnFVvLELxzyCkIm9dkLdPKOMEzsZM/S9fBxqPBziBz0pkMe9mpJpPVxD0L2r61C9Qsbiu9bCUb3ybxc9iI8ru2SqGTzdjt49ogH/PDIUTLwuNHG9Xi5BPVvDP71o8gO7zBYQvMLHE7swzp49LHN1un00vTy9Dp28ljy8PCTNTz1xX8s8okulPIxJSj2kUsu98vUWPEorYz2LToA9eoLgOxMvX72zu728kHN7PbWNob17Wpo8kK8Svpajub3tqkA9/gS7u/IPgjsFjXg9zvumvQstkj3iGEQ9asB9PUEhuDxdqES9qgqEPRIqjT1Xax499KeePXIrC70A3+O98+ravLKRfb1pYaI8aCIKvCZrhbyRkfE8VwsavM/NAr1DSiA9mRo0vKPp1r28VFc6T2+nven1y72cAwQ+Gi+MuqoEsjwcEDy9JBvQPHV2druK88q9M8GpPVWU+73Mwn488miXPTLc7Tvxv3M92YKhPSAXvjtNQk89LY2YPRx1fj1cBII9gSIWPSTxtj2ob3a9C3bFvW4bM7zwFvy9osbTPVPyQb3G2Oi6E3ofvD1ys73yyLq8SnHQvAMuUL2oBhc7dhV7u4o0pr3ucKW9H6LFPPWJOb1K5jm9WUsNvTQpwjznWJ68xtX9OubX/rxo4oI8Ig/dPF84rbvJnlY99KUCvd/q6zxUbJu9S/QkvYPvwD3l3509bEqgPeJXez2Kzqo8/WKnPYPVFL2UP/c8+NrOPcwaBr3WjEw9nQSou8xypbseMLM8Jx1JPbbGxb0o9IK9ZaEfOd6usb1sZbm9xvE+PUnynb32Nnm588a5u2Bopjum+JE80c1Wvdr1U7yVGaw9z7j+PJmgYL38d+u8WA3avTkzJr2Xv2g9YaylPW5wBjxBwnA9mR7wvUMNYj33VY49/dCpPQ7Rgj24pcC8c/OMveBLxTzft5Y8t9RoPANE8T1FRcs9kiymvbfN+L2uuxu9QsSRPF/XT7yUl4C9eR+uPSjPvT37iH07lfsGvVtulDwnVrm8xXfqPR6S2L39uCo9GoxYvTKDS762ErC76nJPvY72Cz7LjxQ8MRbhvaHRLrux4ai8WiqtvYCKVTyioMI9czMjPlxIqr0kbya+ud46Pe+avLsHIWA9I64fPTwzZjxNjAq9YHiSPbwUbbziTvu8dmjnvOizND12mrw7x0RfvLnehD2qhEe91JQnPWdZgr0oFPc9hfdMvRB3IDtY4xe9P2u3O1vDUb0+s6a903fkO7SGVTz/IiE9VkVRvtjWirysTXA9pl6LPVpBbz2Gk4y9xRjhvQ==
10000005_200501_水,10000005,空,200501,复地重天,水,单手剑,5,eqPrPGPDFr2upLY9wa2MvTGhSb0bqgo9F3RcPVWr8D1lCKU9VOFTPVsRy7udp7K9E/ZAvKe0qbwggoC9Q+LEPLz+OrvMnZa9DN6gvMMYEz3uF7u9zbJhPZPF571uzRm9zfqmu8mKE72WgtE8htfxvDLKZz2AdtE9yfjDu2qiOTw7yLq9NT8aPVG9J703Cqg7xsh2PVislLy2uZk9z10APXnGszymAQ26BltrPeECfT1vG48949YnPZj2Pj1LOuG9mb1ZPCf2nD0N4XI9lsYOvD00Nb2OYTi9YddyPRajq73klfY8EtUIvg117r34/k49QD4mvTJ0Yz2gk8w9eo8mvcl/rT0x6FA9PDxKPQtfbbwye1C9m9uxPWXUSD3CVhY9ee6QPS+yUL2LHwm+pLOnvOnIxb3BvSA8oVsFO7GqAbxpoRU9XNFMvEZwjL3VLj09hGmpvF6Rlr0ZEqe8ZJDiu/mJmL24FvU9qmYzPKEUAbwu01u9LffDPIkmSLy+1I29yiOXPaUC5b0U8fs81++OPU49ZzocmIA88YKjPcTY9Tt9Akg9Cn+ePSddHj10hCs8rjonPXFJxz3zZ1e9wlnuvV5Z1bzVr7y9Lu7jPcAyNr1aQm48J3wMO9RPsr3tJEa9TwOYvW5OlLsuBnw8axfAOkrS2L1eSB29VsUQPSxp8LwdRHC96n4YvPxWPbuomSe89pIFuut2wbyKybO81QsdPQ5XOjwSr6A9NBRPPIOlGT0sD0K9h/4fvWyPWD3NMAU9greJPa8Rkz05Rho93PHjPTdhGr23/bW6+4P+PQKMLb12SFI9nm3SO5NKarudjh49wqDVPG0Ayr3eKNq9XuwWu+dUg70YeZe9zJUkPQoOVb3M3GI82GnHPDd+pjy4LUQ9nXo7vZ9WUTv6Sak95cC4vNqCgb30UAk8RePVvXqbKL1qHKU9IPiaPU8vAD1QyfE8ugPnvf7fLT0b8Jo9wZm3PeYjXT3LSu28j118vd9i/jrKVBY7E3dMPBVYpz36XZc9vkXavWqhz73t3UO9KEDvPJwjUbyW4JG9uky4PSb8tD2MmJs8rJsjvEavVj3Ynwu9DETmPU+66r0bKKE9Le2EvEzsKL4/+oQ7xFedvZ2rAj4IuGM6s0bzvZg1ADwtfGU8iDAWvWhwKT072gg+GBMNPgBmz722Fgu+nu1GPavL6rzgYK08FoY5PX+Giz1Yq8G8EgMbPTFPoTzwXyU8ARBsvGA2bD1vg2O8vq1yvJo7qD2zt0q9APp7PXWgSL03htM9y7INvVXbBDxpj4O8JDSMPCQuPr3bTZa98xaTPLJBNT3M2ak9getDvrssyrzZzpw9xVCdPR+juDxTDqK9bDftvQ==
10000005_200501_火,10000005,空,200501,复地重天,火,单手剑,5,dQNxPCA937zg4DM96kFPvQNo+7x39uQ8IsMKPS0KFj4dZlE9HjscPci6T7sY5ZO9OYM+vFMZzTwM04u9IbbcPBnT4DqrnO+9sA12PKJRCz0I8Mq9zIJmPTF51L1pKku9co66u+CnWb1DkA09cGEYuxI2PzxQq909cnwNPXShJrz8bXe9CwZJPersR73fpZy7Hnfxu+xYrzo4q5890EnJulyGuDzeU6W8QoLQPAHrVT0OyeQ8M5ucPMV3Sz16r869zj7uO2ocYD12LYM95s7hOyAIaL2Dz7286c16PUuUn72ocbM87HkSvg1dv728QDI9QkQMvE6TuDtLy4A90QumvTTzlD3hlzw9fdOAPdtRqjygs0G9jv2MPd1Diz25VyM9HG6fPbdsFr3bA+e9kV7wvEkEiL3Xq6M8EZp/u8VQiLznZvE8UdPuu9PIBb0n8xo9ye9TvCj82r2ULfo55/ukvfGOyr05/QM+qOJAOrHZsTwil0q9Uy7DPBbUsDogzsq9SXOxPRIY9b07j3U85MGRPaZf7Ds1kGg91IKePdO1Fjs43jo9/MugPacIez1odoI9ZXkbPcuusz0cZ3q9kCnDvf8iNrzNg/i9jJXQPeS5Q70fxC+7hQY9vNNeuL2ZOsC8P2/mvIUeTL2yJ2Q7ZBAAu7EWpb1d3J+9dca/PHLeM70LFji9w+MOvYBwtTxlI7i8sbmlOGlh6rwn8Gk8kQ/uPH0mjrsm4Fk9WAztvO8j+Two5Zu9LqYovSwZvz24a549W4uaPZkffj1UqNE8ruGnPQ4/Er2hxvE8sZfNPb85Cr09xUw9aHq1u2MZqLsWpLs8+VBGPVyYx73ZoIO9yC6tOpQlqr2lR7i9MkUoPQ/bmb0Lv3+6G10IvFGuqzoLxZE8aAxSveoEYbzkZLI9+8zCPMVOY73KmvK8Nj3VvQ0cM73Gx2o9reWoPeIHLTwwa2o9mrzovWwlXj2NDJA9mjuxPaCUfT3lCK28a1KGvVGqvDxoF4c8R46APJK97j2KSNA9IlKrvXk7+r3JVRK9xzJuPNeAQbx0/X+9CDSsPTSTvT1Tdb47B/4IvbLsujwHK6W8O4TqPS8+2b2fxi49A+BKvTcZSb7938+7Mt1QvR/sCz4Fovs7NdXlvdxRKLt+VKu8hNaqvQNVeDztfck9TAciPr3Nqr0ifiW+qGU1PR5297tF/1894WsrPZKqSTzC3wW92uqOPXLRVrxNiNu87IjbvDlgMj2Rb8c7iCJpvH/qhT2lB0S9+2wjPfoXfb2UdfM9uQxNvQEOpztKYBm90sTrO2xnXL0ENqW9FTMTPDl0gjwlAy49TbRRvoRKj7znVXA9tzyOPZTXYj2brY69Ko/ovQ==
10000005_200501_草,10000005,空,200501,复地重天,草,单手剑,5,wg+ZPG6y3bxaXD49W0BLvUB0/rzwNQU9VXj9PFUcEj6zd1E9R78WPUH8bLtOm4+9n/sxvPdLjDwMdJW9a/viPGcImDtZduy9riVGPDn6ED3Wzse9q/RSPSdezb1L41K9dDbQu4EPYL3ZKgA9trarO0jIjDzAVtQ9l/kMPbxXz7s4r3W9kDBIPaTdPL2wPn66UrZ3u2VDUTvyDKY9hhTWuueKvjzSqZ+8tw6/PLIWWT332+A87aR7PIToaz1vd9G96G8TPIvaYz0d+Y09HcX4OzMUe71yJde855WCPY2Pp73+Dos8XkIVvrlUw71WnDA9HuftuxdjijssUIQ9hmapvXFqkD1abTA9biB1PenZrjwJ5l+9zP6NPWIchz001zA9G9ukPTjXGb3h9OO9rFDevGcrfr31FZA8ioanu9/ra7wNxPA8HLK4u4Z5/Lx+ZCc997uLvNOw2L25Pc+6f1ufvTFoyL0Sygc+HlzUu2oWnDxERke94ZesPBl7LDsIZdG9I3isPZDz/L3lhYA8Q32RPcn2tTv4E0c9MTGaPfgTpDu0JT89YSiePZiThD3j23g9d+MZPUDssD19enO99RTAvZUSLbzlp/+9QBHOPZm7S72ByQy6cr3Gu3nOur0vcqK84z3qvAPWSb1M74q7wK2Au99lpb3EjZ+9w3uePIeQNb3+Z0a9ln8HvQtftzzA7Lu8/c40O4lsqLzD0148k7T1PLh3k7urSmw9cIPSvKtlBz00KJe9l5gvvYWauT15Ups9V6qaPXfvjT33k8M8NaamPXqYGb3A68o8rt7OPWovFb3+d1k9F97LunK04LtIpdk8UiVKPXNwxb1VQZi9OaRLun/urb0PULW9j9ofPdfmjL3JzZE6bUDTu30qQjslaI48VOJMvczbHLzU4qw9MJ2sPGz8ab3pB728bpXVvXiLMb1zWmw9QcKkPTRFNTyw91Q92NPkvZTRZT3mMJY9PIurPWp9hT1Zzce8DLSDvecgsDy61VA85L2DPJ/O4j3cqdE9/nuwvU3I+L0jxAq9bpY/PMDSJLxOf429jmmrPWapvT1ARQ08628cvTb1sTwyLZ68XtroPclF4L1/7B49r4RSvYXeP77isuW74wtNvTPEDD6ioII7uhrmvbbctLtS4dW8S96rvVWPhjzEmsg9g0ogPnxYsb2ZUiS+cpM4PcpwTrxJbVs9PkwtPaODTjzZ6Qy9OxqKPfohfbwL3/K8BGXLvIfYKj0PnLS5sHE3vDkTjT2E+Uy9BowsPRCecL3K5fE9q4JPvbX9jzp+uCq9oZELPNSAar2l8aC9diohPFS5gjyKVSY9zV5Wvl8tmbzcdYI9ykGSPUM5Uj2nQ469fu7rvQ==
10000005_200501_雷,10000005,空,200501,复地重天,雷,单手剑,5,yGFNPCLp/7ybvDo9cONQvQg0Lr1zCvM866wOPRonEj50lS89tF8xPS9JATzEHpO9hfqSO1tVXzwTHZ29TlPnPOUpGTyARgC+w5B6PA8UGj0sYtW9+TNQPd2e1b2OXUi9IIuvu+MjMr3N6hY9rlUdu7HZKzz3yeI9ELwPPfj2vrv1QoW9MQA7PUe0Or1dryW8QSjfu/LmpDuNO5o9zJSDO3/jmzzP0ui728zmPNYmcz39tiA9cjAfPBstQj0uBru9t+NQu9o+Vj1hAaE9JTpfu1dxd72hdNK8G5p/PT6OpL18FI08p1Mavij6sr37qj89U4HIuyEvPDss0mY9f/OZvUX+qz0EqSc9+dFLPa9AuDz1VF69vZmPPfkMlj3hrDQ9QtWhPZ7v87xymdq9u5GsvAQngL1QeZI8JkEJvBPLg7xKuqA8px5hvMaEF73bnyI9cPmhvKj13r25B/e7DReDvYIV1r0OhQc+haiEuqBfoTvOETu9aaGfPGSVODxwZMO9quG2PY/L671z1FU8yjajPQ0baTzyPk89HuiwPSA8+Tv25Do95PqvPXMwgT3gYmQ99tr5PG++sz0Q8nq9N3bAvQP+RbzE6gW+MYTPPSAqaL11Z6O5N/RavEH9sL1tpJG85KMMvQjqO72ByLE5Np5nPMY8pr2t15C9UpqqPOOgLb1W1UC9FBkSvZgS+zwk+468LM9MO03qmbwHMME7j6kRPZEllrvFwVM96RbdvF1b9zyr2KO9ofUnvbE7uj3q1ak9VmWKPWzqiz2qmAs9/qKkPU2gIb1008o8X2W+PVaH8ryOMlk98x8SvEZKYLz719s8tbU5PTCQtL0GaJq9vJWrO6dopr0KMr+9O2ILPZjkm70EUZE5h/WFOx66LDuKz4Q84UFqvSbo/bwZkrs9rg1IPLrtg707JeO8OinNvRE4Hb2N8Uw9HemWPfmXrjx3iGM9qTrZvYjcWT2+bpY9UVy5PcInfD1YVmG8bLSFvRM57jy+hVA821nBPNHS8T1pts49Kwu1vXx6+L0cTQy9qDYvPDN+bLyerIG9nYydPdSytD0BRmA87EzovLNigjxIjNe8Y0TrPS+q471hMkM92X4ovRBGQr6rVAe8YQJlva7kDz6bYoO714vhvWsgmDlWau+8RKGavakzmjyTnsc9cqwkPvkgkr0Cvie+NPgvPTm5NbulVW09pM46PX6Vdjy4CwS9Es+EPeptp7wGoe+84uHFvBHQED3j+PG7fdGMvP38eT2E3Vy9czomPSzrir2hAuo9uq1SvfzN5buUYw69JIm1O8dMW72yfpq9o6JZPJX+fjx8y1o9JHJWvuoWRryPPIE9p7mLPZpaSD2iGYy9EwzbvQ==
10000005_200501_风,10000005,空,200501,复地重天,风,单手剑,5,EmyIPBbFE70RdUE9ZfZQvZ4sH73G1fg8Kf8fPQalCz5E+U499BhSPQkGy7osg4G9aTViuyMNZjzCo5694RnpPOQahDujfu69CeR9PD9lCj1jSse9I8JbPXzQ1708I1i9fkyyu3+TNb2yPxc9vJyAuwhgoDxNKdw9XbXdPBqyUjmG2XC9WfJSPcvtN70Sml+7oiLyu6EItju2G5o9nIj3O52IqzyMItG7Opz1PLloXz1n9SM9aUrNO1htXD2Ee829/r8bPCCGVj294Y49TyCLOzfHYr2gFNy8QOZ8PXDinL0G7Fc8COsUvnwGtL297zo9wx+nu4Q8BTzKL4s9kWibvf59nz3RTSM9bstMPYafwjzYSmi9PMWVPctuhD07Wzk9uy6yPaQlEr15NOC9E/nXvAu+gb1FFIA8iuW5u1E7j7yW2b480mijvEjLIb005iY9jwmYvKXw3L0x+gm8Tq9yvafwyb28EwQ+6r9qu7qFUDxnYlK9axiUPMJrUjujFtO9FwzAPcg9872WtYQ8R0SNPfdZVjyZNE896QavPeEBDjombk099XGaPbD+iz268VI9M+UYPa/Mtz0LSWW9NofAvc0G8LttMgC+Jj/WPVMAZL3d3rw7tg0FvNGltr2D/ty886U9vc6CPL1VFiC5yU/3O1r7sL2lM5i9oT1/PGyHP7372T+9E3ISvYcDvTyjua68wNTSutuTlrw40i+6704DPfuworuosVM9tZWevLHEIT2Agpm9vrYdvWvOtD2nNZ89fjKMPTNjhT2fPgg94rqqPTPEJr1MNbY8PWTbPSmuIr1nHWE9/H8WvGQ3QrwWcuo8J+0vPa48vr0mwqe9Jo3cO4T2rb3py6u9mZkEPSoaib2VegM8UlgAO/8Wuzt966c8wS5eva3MvrwpO7M9AN8uPPJEf719Gae8WaDevYiRKL0QI1s9PredPROYmTxvnD897D3qvbzoYj06npk9PvK3PS3skT367Ie8V/KIva5S3zx+mjI8aFOePG2t7T0pW8E9YxO2vfUw8r38TRy9bud7PJxahbwano29MNGpPaP4tz0fwm48Xh/7vGWcsjzZh6G87b/4PRFc3b15HVw9zCJHvXTCQb4+XGi82kFQvcsaEz7LR2c7UtLYvVebPrpBaPu8Kx2fvblwhTxAFdU9jyAhPh8Fo72v7CC+pBEsPX5ao7saoTw9S4lAPfC8jzwIpQG98PpxPUVcgLxB09W8KuKuvOAJEz3A9Ly7iblAvIOabT087me9PwUzPRdRgL1guu096V1NvcvWkboovRO9Yo1PPJrwR70qVZm9I2CKPL8nizzatWo9VVZTvnEWUrxkIpE9CGaJPaxyJT3lQpi9cAffvQ==
10000006_200600_雷,10000006,丽莎,200600,绀紫蔷薇,雷,法器,4,b2XhPd1WxDyqhoA8l1m3vMm/IT3AACK9L8UlvWJPNT4vadi7nrXVPN/qhr0nfR695wFFPXcsf7xVIYG9yodOPYVk7b2+7sm98sdMPUIoWz2n2wc9Zc4YPD90wrys/JQ90LZwvPQbsr2FJ2K8EmvePTz7BTyzt328vH6RPQFO9zyi+2Y9fF+sPbVt8juabEI8XhHbPPxcKz2cnuC8n7D1PTCZVz0C+oc8QJM4PYGGTj3Igkc9/4JAvcJR2D3sFja9BhlxvXzZsTzHUx898qcGvSCrIb7+E8W8VlSAvezxj713ftc8FPcQvgoOur2AFoA9sSXKPChCYj0rBGK9E4xVvS3/Ij20LJm9VFqTvc36wT0NkMy9FxH9PCwSRj0LmyM8G6kGPczi6ruRvLG9vPlHPe+8lbwse5S9QK0vvWIt1D1HCoc9Z9EZvbhpgD09shG71tuBvQmfB7oCPxE858woPWpRVTv+VMy9/d2JvZUfxrya7M46493bPMDI77xnOCC9eaygPdNvoruAkSa9urppPfVM97wI4sA8Ka2HPBkR8Dz+ML87veDLPY0pATypgwW91oWfPb2ExT0s7om9uNyNvUEqf7xdoGI9YbVZPST9Wb3KJAQ+4sx4PMR55ry/13C5+Vwyvvzuar07xZ88vCNYPCOUkb3EvWO9ZxdjvEUczrz4oOu9ttUPPFP+OT33ciM9g79KvZFxAz6COx28ZhRqPbLJUDwY7kk9Gn59PHyOsj0HxTS9yDUbvXoO/Dytaxg932d4vIUR2zzsqAo9yWwkvCIRsLuFrtQ4z8tiPdVVpD1pP9g8woE5ve+C1rwNvAw9bv54PV6IaDw3SO28qmARPQpuWLtBmnG9nhgzPVq70r1ja/C8mW/KvbdBqb0VGPa8mnXHPUMim72yCqa9AcKsvcM+E708B6A7CXIBvB9JvbyDVmw9otsGPgmO8j0xoHS97Y60PVpjKz7hJgA+GuCAPbI9f73kF8u8wakEPX1vYbxFxIG8E+ZivUjTwz2fXD8962tLvYD6J73db0u9nmomOzM5hLu7fY29ym2JPQxj0L0h4Ve8RAE3PXI7hT1ttly9VTx0PJppbjsXoOs8q70WPAfhpr0dq4Q952pCuUGlHj7hcL09+o+evDYwqD1QnR68Z+zuvbqkBL3R1I89SkW1Pco8kDz9GZe9+zpaPNcdkb0YpYW8tqb5Ooryh72kXyi9m5uqPfHwn70+K/69r5SovWx1izxPbnu8V/F1vK2sGDxl4xc9LLjmvLiamr33rTe9vQU0PYGLkL130UW91qrOvaaTub0rUNm7f9WAPaWbE75/6cM9RjiGvQrIyLumtka9TFZyO6zk1r0N7oa9F/YLvQ==
