variant_id,item_class_id,item_name,material_type,food_base_name,quality_level,weapon_state,weapon_type,embedding
food:101244:normal,food:101244:normal,烛伞蘑菇,食物,烛伞蘑菇,0,,,0mUavXrIOr2a2Kc9jiKJPMz8ir20/di9FZaFPSJMlDwvks09oZEAvWc7kz0v+uK8KuRAPQ6z5T2icUs7RR5QPTCN2L3r+HE8PFyBPWeRzD2N58w85xz8O4zOvDzZkiA9OAQxPozbmr1NdZw9zqlYvSgJPz3Y6Yk8jqBYvMYAIT3dHOA9nWsou43GQ7xI1bS9CA6bvcA2lD0GV6m8/DfIvHs447wht/68aQgSPB057rz9DDq7x/cnvXPh2ryN1Zw8MA9BvFZhbD2NQzw9W7raPMBKRD2SHVa9X4eBvcpGfTxrzwC9GCi3PS1vAz6q4aM8fCqMvcerwr0LZgs+T2ubvbOdAT5w3xo84XO9PEYM3j3afV+9sGCtu1EsMb23k729sngFPhdFWz3pI5A8TjEePBl4m7zEm8E9rm32u2+yBr44PxW9bd3IPPsqgDpfSkE9O8TrPILRo70CF0E9sY/TPfvtoLwG7Gm9zx8rvUuZ07pRR0a8o3wTvU1rir14mUC95vUBPLCimTtdcfI87na7uy6ySjzgCG69/r7ZvTPIhrxT+AW9JGeqvTfKKj14KhK9CGfRvUJ5+jwFxIk85ADdu9RJ4jx0h4Q9YMznvULZX73tmDI+EJSBPNuFOLxnKK27mLXVOx9FGjzdFrK7+HupvHXR2D07uhE9eX0Tve74jj00JRa892QRPXFRzTwsDO89uf5QvMt9oL0S7IO9ggkjvSRQy7zdpag9vkyePLPbWr2jjxG+4EbmPA3MDL76+p09h36gvRSziL17N4e89PDPvUdqUD1uTgq91UkiPbCjoT2fTaY9Np3fPSVt1bvHhIK9sqImveiqDD3u+vY9BDQWPZYNCLw2BGm9QxvSPbKgmD2i+iC+lIJWPbt41TsSqkg9WSQYvYJ7rL3WnWM9EIkrPOhbQr17poG90WEdu1gpmT0WZ0+9nxoMPatFJz1sn109dJXwvHyQl7zjr4o8g6EePaK1J7wIHXk8YwgZvSFlID3gpEi+cXIXvuFiZT39tAm+RIQdvYpSjzymeIy9Yjr6O6XJHjpq+Te9MbibvScs1rvI4s48NcMeveiYVD3mzt47tJRCvdo3Tb3Xw3C9QEJ0PSrLub3nPkS97DUDvZjuLTxaUJY97XYpPVueXj1vkyQ8GvM+PeamjD2V1tQ8GBwBPdo5ALztqcs9re/AvYL+obxYOKS9WWmBuurYrr1Te4s9pbbCOy9X0j3qYIY99AEnPQe1fT089PQ8E9FGPZNBPb2SnFq9kKeJPaRj0bzJShW88bcePQWbbTxmdiq91SpDPa0uSjxBZ8e9drEpPDzvkTzOY7E9DY7QPf9Pzb39Eiu4UAWoPC9aJjz7kOg8g9JSvA==
food:108010:normal,food:108010:normal,侦察骑士烤肉！,食物,侦察骑士烤肉！,1,,,vG5CPZldDD7JI4u9cF0DPvcOkL0Xlpg9eoKoPfEVfzshKEy8f9Dku3d0XD3+dhc+l+rzPLy8Oz1W4iy91KwavVwUoLy1lHy90znqvF0f1Dyy98g9ktgCPVbHN72LV5O6REOkO7V5yT2nAde7eQMkPPFz27zRT6y88tk2PQ+DVj3onBO+6lh6vEuXwr27Ow69SlcCvRdqxz18aeI8mXZFPb+a2zyVI7888B5avGeU3T1B7MA9DQSsPVFQFz1hWcq9FROOvMl6s7qf3ZE9EWywOxBtXbzo77e9Bq0LvWK2j72t6Py7US8yvB0gSj3VRm29KZYzvfuDTzzOLWw8iW6sOxw7KD3ZNYE9B4DcPBgkgDnjLL06D9ZiPX6c3zvuOdw9ntEavhRyBD6DEfE7ie3SPO6BNj1e99m8aV0GvS0/wb2aNma8V+ZBvRa2wTwhBFa90raZPIU/kz0Oypq9YDySPaIp17xBYtM9MlfjvM5/SL1tpLW7SQ2tvZ2rAz2gQr+9gJCgvb8f4zzIjA89uBsMPuTwJz35lYk8gdtaPPnUHjyh2mC86uZFPWhTIDqqTGi88h3nPCW/0rxgHaE8CrOtvYZGRLzXEQS+hUbQvdE7jL3J9oC9Q2vbPXny1rz+Xs+8uNglvbXBQbv20gC8ynitPOvwIry9q5O9xQUcPkuTWbv2x5q9+XaEve2ylbsUPcy8dJ6xOl2J+ruiDUg9B4p4Pc9an7n1nN89P8XBvTzDlb3NstU8MXUEPW7ZoDzoHse9NX1nPPtcLj2Sc0a9RRaVvU6WQjyJAj099hWjve7xLr3/DxY9cYQEPezj1L3xydg8Pm6TvVSZFr7KAOI9cFR9PSNwgbzJSJi9HpK0vQYarDsLvKu8xv6bPQQCzzxdbgM9+AmivcgSwrzxNPE8ZLn3vX1Q6j064Vs9dSPjPVkXsj1gu5O9LLhJvfHvhrxiseQ9DAnrPC51vD1eYkM91LFPPJhTdr3lKG09JbvzvJaqyr30Ny29P7+fvdcNojyEzxK984eqvR+ZJr0/N7I9wnXBuYsZNLvFG2g960ugPY1htr2cuTK9ppXMPAxB5bzOury8tQzWPb7jHb0KWFi9GfzGPJK7pz2xYsA9He9QvAeUjL19hQK93J7FOuOBnby7Ar+8PF/zPTm2Aj6J6E074rsdPcN0uzwuKOc8PjJPvV43u706rbU9+94vvaux57yxTlA9naD5vWdIyD31z1A9Gx2NPcUjlTxspW0879OvvQgSTjszWlq8qhukPU/LiD1sYyW9TGVsPfjumL0S6M28qh9OvOaDXD1DcSs9pyu3vcB5pD26tpG9UNybvAuOLbrEe229JM7BPcR+KDrPWA29RkPdvQ==
food:108014:normal,food:108014:normal,果香串烤,食物,果香串烤,1,,,XCGZPDo/DT0ij2u9gHfYvcnUxb1p8mi925cIvp76SLvdo6k8bOmCPNgtkzvhWY68kfyaPB9pHj7Cdxy9UIIOvZsiTz0QDpq7R7XDPXowg7yHRuY6iiKQvUD/Or1/Ia87zeP7PU/SqL0LQdk71a/2vd8AeLwL75y9/lyBvAaM0jyBzaM8Vo6hPF1JyL0lYEq8SDLVPdSxNb1N17G8+oT5PZiHrz24k529vEbQPcf6OT0hRzA9sSnsPPHasztaIaQ912f0vK6/cz232VO7oscSvN1Tcz0lj408G8RMvWt2Xj1R8569sUfjPYldDb3qbWY86UxzPOBiSD3OK/89obxIvSyUIjy4DgA8TTe1Pd3egL0iphy9cuQMvPWV3b28N5+97n+suyz9tT0BQb46fblOvEZhD71BRrY96KFJPACsRL06MR27vS6qvRmQrjyev967mCMzvYcT4z0C//G8kp8EPacBtLz51Ay8cLc0vWA517sivtm2tp6gvQS76LUvl4e9rjzAu98ptrs0KYs8Y89kvOz4lz26+uo8KJyGvStmSz203Lw8AODHvc3ftj3VG5Q9cO0LvVs+OL3rOI09JV/cvBqcVbtNwBy+wjM/vQa1nz3ruc09cguNvTt36rynZBo98IDivNAWirxVi6Q9WKtyvQtw0rwvlQW7+DDkPAOkpD1iYXw8BWSnvXUS4Dul78s54aKpvcpd973mS0a9l5gTvu1WRr2l6g09bWz6O8e5yLzuBbU7mAVBvYrDKb04a9i9iW83PTN/GL3xtxK9jGojvB94Mj3iBe890zJTPVwtpb2xR1e8c2Y0PqzVLz3lQrK8LInYvAnK8b0teOg9hmJVPW0j1jwpWZS9YRSSPRvqJT2S/pY8JQgBPQMwhDweBlI9zpCNvANIvDyAWcQ81MFEvVAW/bxD5Cm9TAxgPSiAhr2jJrG9FJEXPWc6WTwQAY69RoK3PEPV5r2n15+80kYtvbr6PjwuSMA8MkiLvXEYmz2qM3y72mIDvrtyxL2BMFa9KVotvfaz8zwd/IW7Gg/cu2tvoL2cL6Y8y2JCPBp/MjwstcA9Sn8GPbKEmrxsMTG9YQCXPdk/3rwZe1Q85RjKvEtHoT19xHA9CS4avvoMEj2Z3LY9yI9UPW/tiL1HCjc9hucAPvosl73J6aM8Sn01vBj5FDw4bbM9KwOKvT/8pz3de+s8ukcVve/5PLjhLpo9x5EWvUZE/T1Vdas9NOkCPdC7LD0pcoQ9Rwn/O22kUz2giIg9SkYsPOWNkzwSqDm9FCB3vUGqAD6TNFa9aiE4vrtklLv4kQS9OleDvYZL4r2JYdU8jvO2PM34eb10fce9dfDtPBydsb1Pa4m9YwKBPQ==
food:108018:normal,food:108018:normal,魔法肉酱面,食物,魔法肉酱面,2,,,JuEwvan4hr2urL28rPmZvGBysTud/wG9AyWCvAlzgb33pso9TwE1O7TbLzyjq8+9fQ/7vGZzjD0JE0Y9t9vzPXS4ID2tLOa83GyDvY37j71coXi9Bb6qPDhiI71aUqM7sZ1yPYXdm73NGfE8kDkCvoccpj0NLLa93M3kPPnDDD4hFo49nt1GvT3TirtdA4C97osVPT12ib0Kmeg8wm4DPhvYPD3VIze91UGWOyoYrrztSYu9CqydvUqYBr0Gg2Q+kbhKvP5l2byrxAE82aS/PF1C+DxvKuI8XwesvBZQS722ZpO7wuMKPFR5FT2FpUK9KtlYvFfBEb4gNJI9NmggvecUTb1ijFE+o/O7PRJPCT1eIIo9S0D8vUtkJr3fuMa9NmQmPRxZ2z1qOMM8bpDjPXNN1TzoQdE8jWYzvbYSHbxup0a9W9GFPHn9EbyKlLu8HPKMvD7Jc71rf8o888+WvPgkhT3K2ea861ucvZ7AF7yHEIA91JeEvZNNP70NG5q92wFAvDbG6LzlsNs8R+uZPBwnYz170X49knERvBm0Yz2XoeQ99YN3vdsePT3FNc47eIOpvVF/gj2SFLq8ERm3PNPv07vL6YC9u73lvZwYlb30uZw9GPf9vNmcmD1BURQ+vWl+vdQnzzwZLaE96StyPYwAozqAtiQ9J8TePWwTzj3sP6M8eakRvcyn57zw4cc99CCBvac3bb2EYU08OkahvaI2gLwipha8r7awvUijz7tS3nm9gfi6vFV0nTz/5li8uf2gPSmmcr3Jkoe9CjIJPRVpmjznd5M9uHz5vIWtjj1DdY09rGeAPVOubT25BhS+JL+4vUZ9y7zbP/I9QgyuPHdAjructMU7rGyWPQXSID2s87O9ejqKPZ3t5z1jiXQ8SWYIvk7W2bx8Qua8ET0pPZAxcr0Hyuw8vSslPXhzgzyGK9Q7lOsOPM87XLxF3Gs9vDDwvXmY2r1PtnQ9zskTvRv0Aj5cHns934iJvYBsnD3XSAC+hDLhPESuUz2FCAi9vieuvYqiYD196GO9MRV/vFpDRLz5vwe+2gvfvUPXBb0omtQ8+onYO7/UEb2646+8cCyJvAESZb1pVOW8aubdvD59mL0ylgs9b+Owu1hUhz2ZFgq8HCOevbLBLD38kBW9v9Y2vfTBZbx5qh48iqySPAEOuztwpQu8UfiWPQwVXj0wR4u9R1EEvQHLGLzASIY6KZtCvZ4uVj2cqmO9WbRVu6Pirz3kdtg8uCwkPpGHZD38Rpq9wnh8PRQ1HL1IEoQ975jQPLSB8bvEKwY9AFebOjZGsT1Ybyy9AZ4uvWMyBb0/D/88/4SKPWCXxrxj0bG9rlaEPX3ObrqiIus8eepZPA==
food:108040:normal,food:108040:normal,辣味时蔬烩肉,食物,辣味时蔬烩肉,2,,,lYPkPYfpoDt3Ipu9bO6uvf3iO7yId9A76mMyvSO1K72WudC7R9YGPbssJT2mrxa+ARkJPiXYJj1U2yI6tyvKPW1RKzuhx/i6CIOIPcgb2Dt/EpK6IrVLvGVsi7wS/cA8dSvNPQasdr1LKim8bJ4oPQU2aLzgyYa9kXHCPaO2vz08Sta9qfRjvR6AAD3yzEu9ZtZZPLtORT3FDwm9xK8IPnv8gzxlqxy93k+IPY6WrT0LDcu9VxFUvFd/Wb2aezg+K89vPfTtNzxmQpI9r32aPM47Db2QsI49U01UvNcTtL3QmrQ8NiXGu50ym7wpLKs8TLIAvZdY1L2Hw549ZgQtvTty1r0A5IM9jB+4vEUNkz1MNm+9tL40vDcsOTzHOeG9H+DlPK1opT1KAq69GEjCPSVWlb270ya9qJeBvfzbqT3Vvy29gT/TvM8S2znzFsY8Czocvb0LRbzZTvK7ywAAPpLLWz3w9i69swSRvUbbgD18lDU9wm/fvc3NvjyhpeE9aWiIOyoHoj3Q6Vs7ox+QPUD4eL1et3I9OSExvQExFD55cCs9r2oEvlgbgj2PHbm8PeNqvL6RZ71Egm+89byAvObQ/bzCFf293BR/vAlJ6Dn+oCg+QUWzvAKSBr2JJSI9EQsHvS+maT0PdBM+pogoPibtFz3b/M88dIS7O+4zYz1masM80Yo1vGzccz0KSAs9Mf0Bvkl2nDy7UXq9o3cmvMW3D73SKAS+adkOvCQY7D38fK68Pb6EvI8PIDzqE+c8CVTevOnw670JewO+nH3fPZnFdjyhD9O8njXyu/QfIT08faC8a/UmPSxoLT1JsbK93vtbO+Gyhb1x4Me9p8j+PH5pFz0XPpM6kyDWu+izHT3n6Ia9gePkvEQaILxjmJe8+McwvE1GnD0puXQ8WzSSPHhs/ryE2eW9CoEFPfOEhb16Z9U9VTzzuwmSGb2v0RE9uw/Uul681bxTPbS7nhrsu3pepj3GyYq92/2aPe8drDsczTe9t5umPYSaDD2ucQG+Jh80vVXQ+D0PbNO8R0wQvSb6AD1oL3m9YkTNPLw7tj2Dv/M8A0LVvJaZHL13Qau9yUTAPdp/Lb35kQU95PCVvLkjur1D4tS8dhNru1DBGD2JQoa7GVGYPWr/Vz3ikQW8qhhAvbMY7Dx8leO6dpEcvKXBBzzbMre94RfSPVgpUzw3Y4C9ApijPDD4w7w6i/M8w+WwvdKfpL0bAQE9d7UnvdsqKb2C0JA90dAXPWlkFz2bPXe90jcFvvVCzDy0y888z/WSuzseAD3IP5w8vx3XvTdnZT2tfQe+mSr4vf2L8Lx2+wI9wINzuIf1VbtpXCu8toEhPQIzEb3xlpY8paAevA==
food:108044:normal,food:108044:normal,提神醒脑披萨,食物,提神醒脑披萨,3,,,q/WQPWXaQ72jcSE9vPa0vecohD3qfWU81fkcvYBh1rzyp5Y9HzjRPES5gjtZ3fi9XIA4PbKcTj100LI8+UQWPdpe+z3d8wG9ckEDPU8HezzED6G9nw2CPYlTezwQjAQ9f6aUPYxLaL19JSA9bEf6vQJ0JD0Lx6q9kt98PTLt/TxIs5e91gYEvVBEqzzKrVa9mme5PTApVjxBODU9CealPZfE2LyXDUe9PeCnvBKTFT3UmLC9fQ/rvbhXcr2KWk0+UMCGvRaYET0/tAM+HcRevDe+2LsJi0c8hVhhvWfWDL01K1Y8MqkTPWf59zzC74Y9kI8PvJ3q773qHmQ9iwqfvJ/ZVL01HRg+sNyyPM5gDj3qJYA9LAKAvf2+fT0dEGq9a4UoPMiOXj0vH8Q8qaYmPVgVOLkAkui9Pbniu7OwAj3WIX2968J+PZ/YVDtinRc7ocCnvazvor0gIZm8p116PXLRmD2grAK9fO/pvZAliDwuAXW8TiKdvVtoA72qwos9SjSWvADgRj09m3g9ALacPYHYRzu7tO68YvEhvVzwJz0tOK09Pb+GvayVxj1z8BG+QV/UvSUOHT1Jxzq9vKN9PYbtJ704fiK9C3HSvQDBVL0pvOw9Qa6CPJpwujyQr1w9oWKwvCkdorvfOIQ9hNsbPkNuMj2kCV49RXGqPJPmnLtf8Lc8SJP8PCB2+Dx0S5s9GCShvY6l4zwfz1A9I/4zvcdRlTzDa9c8GR2CvXPOtD0aMSM9qHmeva1ULb21clA9K5V8ugF8CL7RW5G9ARB4vUEIBD1BLDe9Cx37vLVx2zzmjuw9rhj8vMEZtTxUNLK8WaLoOzVVYz2etUi7VFInvdO7/z0qPC+8YgGpPE7KMD1eWAW+GZhyvUFdJjxQgRy9paoCvRvohz3C/ao9n9SKPUXjnb3kx5I8IzsePptjjb1r1Zk9Er1+vHUT5zwRAK89mtNNvduTK72IMxO890CXumGAuz0Mgg86aVFVvB6EKrxxbJO8Nh0WPowsvLr7vqO94yg6vZ5A3j38fMC9kzEHvbBRArpaWFq9EGm1uhBksrxlo7Q91iA9vK7wFLxT+XU8uTVuPDpLpryiLAG99zO9vY/Pib1Ubqg8WmkOvRi/fD0mvUs9oA8dvOIoPr2oHrU8D/HYvUNDEj0Damk9x1Clu0f+O7wOZHm9JYA6PvCzNz3MTUK9XriVPQhZ3TvUgJy8y0PqvVj4k73M+Ya8jYsTPQFCij34ke49rT2uPbBNn7z9j169TNGWvWKzEz3oe949TpqKOhwygD18KUo9IU7hPGwJODxk3ze9KcEIvlubszxEIuM8+0vjPPFqCryYMqC8DdXiPac9+bwejRY8TMubPA==
food:108048:normal,food:108048:normal,爪爪土豆饼,食物,爪爪土豆饼,3,,,rrIfPfWTuT37wK+8pHxvvQ6eizu9Bb+9m7iSvQ1lRb0VrQs+L3MRvTXJbD2++AE9hb2uvNCZLD5VUGO8DGMBvc9TqjqCf5y8kCU5vfedOr0TY++8zBrlPNGcML2hA+S842loPY/ovroHwkQ8cBjVPfV7CT7Ye6k8HYUyvSQ4Xz0/LiG9STDAvAcf37xV/+e8LScdPenFjL11HWc9ADpNPYsLCr2DzDA6m7e4vDal5T0DLHY9+gH5OwMslDyW+N09lSELvWORqT2Hwx49kyQLPRV3ib1n0hs9r+xvvb2afrt2D629qHMGvciTNL2rMO68xmXhvEPyEb1DdY08krVHvvhUmD2S/nY9KO/XOzmDIr5SxBw9b0urPWi/2bwABn68aliHvfsCQz1md7c97HksvEcfJTvjkHQ9f/UWOyhWQDzas449Dcv9PEScZL0UGNG9qRGavVydQL0b9FO8nMgVvaffxrzhfOi9CUDJPIdlk7wXCQC8h0DPvYIGLjwxd7c9MuuwPIQTWTygmwm9dwNKvWjRID2P/YE8unI7PLw9mz3zG7Y9fepevQGXQj2yY9C8oHQ0voLGRj1vt+k8Y7bkvNkMTj0ITaC9Q9+fvcwBNjy/qAk+FFAZvXL6Hj3ucAc+WfeHPaRf0TvmzCE99P3dvFGg+LykGja8RwtNPagi0ryDlpe9dIOwvT42jL1h59U8VnZHvdsI3jzaiTG9kBkNvanclbqTkws+akWbvSDCmb3Q25O9KqGevHKqTL25E6W9LnjIPVVtF73ZMoc9QD5SPYIDK72RlIQ9/rApvdYDnTwlPD28TUT2PIpPVLs2jw2+TaKsvZKCDr6E6AG9FrfWvDghnLxJeyC+fMGPvfs0Gzy0ocy6E+6uvLM8fz0jD548YLRoPBIW1rw0IcA8e2XzPDlTOr3ioqO9UTHNPSZe2zxgGhA91KwivA60n71fa6Q95ZShvWAW/73DZy49TUvzPFxaD7xPBQG8BwI/vV7Xx7yxVc69Rh7QvbC1v7slY869wkYqvjfIvT1mHmy8/c1lvLhHATzmz2+8sDC3PHwkbzxW97a9mg2cOcLzvzzxBZ29ELiRPYReCjvBZNM8XzTLOXZenjzbCdO88dccPHaPp7wV96y8Y8Q9vMdwIT0c5VK93RZYPd+kM70C7fm7jJ8EPY+klr3eN5G9cX2DPeJARr1ge+y8BVK5PNJRxb1lkPo8Lm4Lvr2sqjyiL8s97RxrPa023z1a5dQ9CvdVPcnNyT24Mr69x05rvIYSgj2LgBA+DDhCvVgUgD1RNVe8TGkuO7XtLD22zu086vbju6u0nj0EJRG92RmWvNYgHr2eLZQ9SVyiPTvjPT2VcSW9nurnPA==
food:108058:normal,food:108058:normal,「蒙德往事」,食物,「蒙德往事」,3,,,dUhVvGHDIz7sG+C8LG+xvWwELD3f3fm9+93VvPoFTr3WQIE8jYqJvdoZyj2bChE9BBzPPf3tHj04haY8zoU9vXStGL0pzc686WlwvRUufrzAl+o8d0eqPf7ZnDrwjIu9n0nqPel9iz0+xO88iNHTvEPbwztNTW894zJ3PQ4kzj16dWO9L4S1vMwYJ71FBDW8Lp/7O+tAvT0eXF69AUnQPaBGnzwgwFs9klXmvJIIgD0HeVA8mWRBPUaerTwtyJg9zBbEvPukgz1Jd0W8BLC1vM4CZ7zL0DG9qckevXG3ub0dBJq9UrNLvQbnZz3HTaa9RLQVvWC3TbwHxJO9dLWivblGzT2a6LO8EcQKPtkK1r2Qr1a8k8yAOwovLT2RKKa7ZEgbOjBohT17Qjk9aTUUPZs7qT1uneY9zmXmvXnxFr0y4/K8n076vBzWIb2bnFe93hiTvcokgLtbmFY71m0EPsrl/LuQE728v+hIPV0PybwoV2M9oBc5vZBuCD1dx0o8k4WFvOQoBjxIDaO8/zCou5cE5TyQCbq8RzX7vDrVXT1TW3E9R14Rva9fsr0zpX+9/eGKvSkwML0dR7o7M1l/PKTYoD30+qS8xhpDvbhhSjoVBrg94xvevKfW7DxAbEQ9KHPFOi5GJzs237A8f85sPXq4hD3PkFk8H7fyPaXgwrxDmZe9iZgUvrrPBr1d2Ky73rowvVWxuLqMZZO8T4p+PVdgqb1im6k9tgZivM6W7bwt7JG9ltkAPYONGD0QNME8liQzvX+897xx3R49K3scvpKm7bxSh6G74hYyu/7l2D2r0YM8z6lCvPVKy72zD/292E8OOxC/PDz++Rk+bma8vGIEZz10fLO9PxVEvOHE2T2pTLK9dYNJPYifHryDwLY69LguvJ8Qtb3oWBm8wi7KvexhY7zkH4S8GYHCPYqbdD0ugam9ne8WPb8vzTw1Fts9OCfIO0B3YzuVrZe8dQT2PbEWHr2uvp89V2MVvluLPD16QY29r5cGvkzC5jy96hi9vnNcvWuX4T153dc8/9PuvR7M5jzrQTu8qiE0va8at7yHvaa7kgRgPZCBJzsdPTA9nOiXPUkaa7135mq8eOA+PbckvT1qJ/A905ftvNe2jr1LLNo8JJghvUYkcT3YftK9GTNQPRA1oT2iarA9h+U2PYimTTsSB0I+FqxVPeWg5rzcUqo91MEHPfQAIL03nJS96hcFPU07MT1119o9j010PXhjAz4TyEA8SN/DO873jT0qi2w7cBO1PXh4tT1ODRS8ikKIPQ9AuLw/SOO6QIKwPQYbz73mQAE+gUoqPLmbHb2k4wq9v49BPJfPnbwQiHW90PNVPcDmhzyUggu9DBe1vQ==
food:108072:delicious,food:108072:delicious,美味的中原杂碎,食物,中原杂碎,3,,,XG0bPaVxh72RpZU8iG2QvTXVTT3r+Ks9TcVrvSj1AT7jsOu90YUyPUgYPb12sdS8XkuavY8q3Tx5eRS9m6uuu6eXwTsAAG+9sUVpPcWokTzU1V299CU3vVQ9Or1ljGc9NMB5uwu9xL3lJa89B6onPfit77uEzFa99p0evjgveL3l2Se96B0BPQFHDrzBSLu8ApolPc7hpry88589Fj3XveFrGT3LlJa8qh5kvbEqJDpM+7o9vjc4vRHg2z3N18u8XkL6vUVKtD0OPmQ9zvWEPYfjMb14yxK92MI9vScD0D2VQ9I8k0g2PBbN4rzrqKc8GqQXPdFnLz11NMc7Ab2OvaQF2rtOwiS8+CRoPfSDwr3pmyc8VyMCPQnwxrxm37Y9H2TnvXlG/jxCHZQ9jLQqvc+cVzz/QKG9TY1OPP2SyzzfVRK9n3PfPcJzfr3/bk69Nt/8u9cgAr5oEY+8oejrveWogrvpJTG9S6+NPdB9Hzt8ZKk8Z4rmPMuOITtEyRC8BH7iPArKLLxf/oi8UK5YPU15szwQkru8waMoPU0ndD1Syhc9hK6NPE8tsj2hI/+8/mmiPUcJGD78dXg9RFouvDGowby4wdI8pLV/vUrOj70oiRq+uNC+PEwziD266c68WNCZPXrOWb1vW4e9hwTRvaMzgjwdXE26JDM2vQ8j/70AkXu9uGoKPpf6nbxwIgM+SnabPZOVxb1J/YI9gA8+vfNjqDuhgRU+kf2BvZI6dr0WL4E8xs+lPfUSFrwl4U09GegTvECpSDtSxhw9ricavZl+vLx9RB69k3lMPElxLr2+Yo094Y8NPUC3obxgtIU9yNzpPAy2sLxRvDc9CarKvcDgvTw05Fi8vaSQvZbYMrwMQBw9JC4gvhXIJL1Svp27CXwnPeBPvT1mgmU9cc0PPVchzLwCWJU9O3qZPXHR1717NAG+d5zgu3jYZb1UaSY9rtHTvDVXcD0hU4i9abAWvaBKiD34szI9rpqAPShQHL4Zm6M9PMkePOnFKb2g3189Y1h6vMEo3jxSqpS77CEEvSoaVz22jUI8xmkdu4oYgDx9oxC9zwyePWFgvT1Tncu8Qni+O1h5w7yCv5U94gd2vcxuh72XX8i6u16kvO0DFD1y1Qq+hjTQvHM4OL25gNA9txJTPSqolb26tYW9MyUQvVF2u7zEW6e9aCa+vLyQSzyKvqU9oEq+PL4aI713YDs97BEhvS0mrD1rSUQ9XOSTPReJub3SpiQ8Wgl3PQbfqD1CKNI86g5kPN816j3n0g08MkjTvNF8MT0kecU9oosxPacoJz1mM408STQlPWloqj1rAba9jNPAPeChLz22kQa8bSu3vUeWtb1kOgS+mBccPg==
food:108072:normal,food:108072:normal,中原杂碎,食物,中原杂碎,3,,,26RNPWOgVr3b6LK8GCesvULooT0Ptx89Qu4fvRudij1danu971CuPFyQij2Pa168RsnqvG/YnT2XB0S9hiTCPDbPqbznAH28QXL7PSeKHr27DJg75kElvb3Oh71cQXQ9mK7hPRJFzL18YQQ+2A8IPYwD6D0KlZC8ZsmcvcsGFD0ibbm9XTeWvGGulLsJiZC81xFhO6p6AL0xVK49dfMdvWI6Az5G62S9rRCBvJn4XTyBfZk8cpcaPGYABj2TZwq9ytqUvdEt3z1zVeQ80hmdPao/C71+j2C9CCSXvXeQgz2iOSe8SgBYOw+aAL1i5Dc8BVZEPTgVgb1BI+088p3NvTXCtzw3xD08qmlePa6hCr6osGW9XP1cPc6Tjr0H1Sw8pNvdvKUbjz1FGM49s1QXvC+ler3piZy8+gNWvcc69jy74JK881m2PbkspL3hery9Vowavd7SC74I7bi7nBI0PITSpbwTsBq9+KFzPXTgwTyn0A46kNWzvXVA+zwWApA9J6Evu0dXlj0XA+q7h6avPeDP1byF5r08hR3gvAFIwT27AhU9j9wHvUheSz2c8bK9wVm9vMtBnz1qPY09vDmmvVB11jm4CG69/dTeveT+8DsgrbA8sxgLO/2Jxz1Cr9U8HgcNPgsTU73PfIa9vu0KvU+foT2q/WA91gf3vMGLh73D+065la9SPVDrxbo27Kk93yvgPHnL3b0pmxK93uBJvUWedrzTkuk9VaqcvYZ6NL1zCZe8eE9CPb2avL3mfCy9P03aO0CMNz2Klsw8nfGQvHLPvLxP9a69Ls6CPLA2l7t5lzE9p5mRPRuXKLz4MmA8dXGkOK3Cvb03ALY9jw5NvUv9GD3bwQO+Fo97vHqQ57sw8RG7Q2sMvrQIHz0LIBU9yWCfPQ1qkzy9LFo9BcZIPRehl7x+nuw8V9nPPSJABr1MMKO9DG6pu49ZQr2rP0o97IXlPFW1q7yBf/K8pyXYPLewHT0dc+k8OP6YPPYPCb4cvVc8/32nvRZx8bxNLXc7lPwLvDPBTj1N95M8k0ZWvZOmhj2D9pA92ALMO5m/+j2HW4S9cZGtPUeIGj1HEnA7smcuPfr7Nbwrf+A9mHXVvKE+y72e2Bu8WvC7vLPDp72mfda9WJvvPI+n4L2+1289vLEOPmAYMbxt29y8WQfRvBDvBb2tmJW8ZqxMPBu4yjyhgPK6o+8IO9JqMb187NI98NugvSH11D1r+XQ964VlPWto+7wwmHE9y4qkPSMUsT3iEiA9Lr7evAJTMD7DY6s8kRm5POZ44T0foKs9CmHVPEOvvDyb9jC88MgJvHsX2z1QGrq9t7LJPQnQxLwWxe67tBApvZXrhL0r5TO+G70mPg==
